"CITY_ID","CITY_NAME","STATE_ID","STATUS","CREATED_BY","CREATED_ON","MODIFIED_BY","MODIFIED_ON"
5521,"Batlagundu",35,1,"",,"",
5522,"Bantwal",17,1,"",,"",
5523,"Balotra",33,1,"",,"",
3327,"Bhilwara",33,1,"",,"",
3330,"Bhiwadi",33,1,"",,"",
3332,"Bikaner",33,1,"",,"",
3346,"Chittorgarh",33,1,"",,"",
3348,"Churu",33,1,"",,"",
3378,"Jaipur",33,1,"",,"",
3382,"Jalore",33,1,"",,"",
3383,"Jhalawar",33,1,"",,"",
3387,"Jodhpur",33,1,"",,"",
3411,"Kota",33,1,"",,"",
3444,"Nagaur",33,1,"",,"",
3482,"Rajsamand",33,1,"",,"",
3510,"Sirohi",33,1,"",,"",
3532,"Udaipur",33,1,"",,"",
3540,"Gangtok",34,1,"",,"",
3578,"Ambur",35,1,"",,"",
3885,"Kumbakonam",35,1,"",,"",
5499,"Khuldabad",22,1,"",,"",
5500,"Kayamkulam",19,1,"",,"",
977,"Quilandy",19,1,"",,"",
978,"Puri",29,1,"",,"",
979,"Prakasam",2,1,"",,"",
980,"Ponnani",19,1,"",,"",
981,"Perintalmanna",19,1,"",,"",
982,"Pattukkottai",35,1,"",,"",
983,"Ottapalam",19,1,"",,"",
984,"Nilambur",19,1,"",,"",
985,"Nandyal",2,1,"",,"",
5485,"Ambikapur",7,1,"",,"",
5486,"Nainital",39,1,"",,"",
5487,"Nadia",41,1,"",,"",
5488,"Mavelikkara",19,1,"",,"",
5489,"Makrana",33,1,"",,"",
5490,"Mahe",19,1,"",,"",
5491,"Madukkur",35,1,"",,"",
5492,"Kuchaman",33,1,"",,"",
2428,"Shahdol",21,1,"",,"",
5493,"Krishnanagar",41,1,"",,"",
5494,"Kozhencherry",19,1,"",,"",
2435,"Shivpuri",21,1,"",,"",
2440,"Singrauli",21,1,"",,"",
2465,"Ujjain",21,1,"",,"",
2478,"Ahmednagar",22,1,"",,"",
2482,"Akola",22,1,"",,"",
2488,"Amalner",22,1,"",,"",
2494,"Amravati",22,1,"",,"",
2499,"Aurangabad",22,1,"",,"",
2505,"Ballarpur",22,1,"",,"",
2512,"Bhandara",22,1,"",,"",
2515,"Bhiwandi",22,1,"",,"",
2532,"Chalisgaon",22,1,"",,"",
2533,"Chandrapur",22,1,"",,"",
2543,"Chiplun",22,1,"",,"",
2547,"Dahanu",22,1,"",,"",
2567,"Dhule",22,1,"",,"",
2574,"Durgapur",22,1,"",,"",
2592,"Gondia",22,1,"",,"",
2596,"Hinganghat",22,1,"",,"",
2599,"Ichalkaranji",22,1,"",,"",
2603,"Jalgaon",22,1,"",,"",
2604,"Jalna",22,1,"",,"",
2628,"Karad",22,1,"",,"",
2632,"Karjat",22,1,"",,"",
2641,"Khamgaon",22,1,"",,"",
2652,"Kolhapur",22,1,"",,"",
2655,"Kopargaon",22,1,"",,"",
2668,"Latur",22,1,"",,"",
2672,"Lonavala",22,1,"",,"",
2679,"Malegaon",22,1,"",,"",
2681,"Malkapur",22,1,"",,"",
2707,"Mumbai",22,1,"",,"",
2715,"Nagpur",22,1,"",,"",
2719,"Nanded",22,1,"",,"",
963,"West Godavari",2,1,"",,"",
964,"Vellore",35,1,"",,"",
2722,"Nandurbar",22,1,"",,"",
965,"Aligarh",38,1,"",,"",
2724,"Nashik",22,1,"",,"",
967,"Tiruvallur",35,1,"",,"",
2726,"Navi Mumbai",22,1,"",,"",
968,"Thodupuzha",19,1,"",,"",
5501,"Katpadi",35,1,"",,"",
5503,"Karwar",17,1,"",,"",
5504,"Karimnagar",36,1,"",,"",
5510,"Ernakulam",19,1,"",,"",
5514,"Kadapa",2,1,"",,"",
5515,"Chirala",2,1,"",,"",
5516,"Chengalpattu",35,1,"",,"",
2736,"Pachora",22,1,"",,"",
2743,"Pandharpur",22,1,"",,"",
2747,"Parbhani",22,1,"",,"",
2757,"Pen",22,1,"",,"",
2759,"Phaltan",22,1,"",,"",
2763,"Pune",22,1,"",,"",
2770,"Rahuri",22,1,"",,"",
2773,"Rajgurunagar",22,1,"",,"",
2777,"Ratnagiri",22,1,"",,"",
2785,"Sangamner",22,1,"",,"",
2786,"Sangli",22,1,"",,"",
2791,"Satara",22,1,"",,"",
2797,"Shahada",22,1,"",,"",
2804,"Shirpur",22,1,"",,"",
2821,"Solapur",22,1,"",,"",
2827,"Talegaon Dabhade",22,1,"",,"",
2836,"Thane",22,1,"",,"",
2843,"Udgir",22,1,"",,"",
2864,"Virar",22,1,"",,"",
2874,"Wani",22,1,"",,"",
2875,"Wardha",22,1,"",,"",
2878,"Warud",22,1,"",,"",
2879,"Washim",22,1,"",,"",
2881,"Yavatmal",22,1,"",,"",
2931,"Shillong",24,1,"",,"",
2972,"Balangir",29,1,"",,"",
2973,"Balasore",29,1,"",,"",
2982,"Bargarh",29,1,"",,"",
2983,"Baripada",29,1,"",,"",
2991,"Bhadrak",29,1,"",,"",
2995,"Bhubaneswar",29,1,"",,"",
3010,"Chatrapur",29,1,"",,"",
3014,"Cuttack",29,1,"",,"",
3021,"Dhenkanal",29,1,"",,"",
3033,"Jagatsinghapur",29,1,"",,"",
3040,"Jharsuguda",29,1,"",,"",
3051,"Kendrapara",29,1,"",,"",
3053,"Keonjhar",29,1,"",,"",
3065,"Koraput",29,1,"",,"",
3082,"Paradip",29,1,"",,"",
3098,"Rayagada",29,1,"",,"",
3102,"Rourkela",29,1,"",,"",
3103,"Sambalpur",29,1,"",,"",
3109,"Sundargarh",29,1,"",,"",
3124,"Pondicherry",31,1,"",,"",
3127,"Abohar",32,1,"",,"",
3134,"Amritsar",32,1,"",,"",
3145,"Barnala",32,1,"",,"",
3147,"Batala",32,1,"",,"",
3169,"Dera Bassi",32,1,"",,"",
3178,"Faridkot",32,1,"",,"",
3183,"Firozpur",32,1,"",,"",
3193,"Gurdaspur",32,1,"",,"",
3198,"Hoshiarpur",32,1,"",,"",
3200,"Jagraon",32,1,"",,"",
3203,"Jalandhar",32,1,"",,"",
3208,"Kapurthala",32,1,"",,"",
3213,"Khanna",32,1,"",,"",
3214,"Kharar",32,1,"",,"",
3225,"Ludhiana",32,1,"",,"",
6484,"Delhi NCR",10,1,"",,"",
6485,"GACHIBOWLI",36,1,"",,"",
6486,"KANKE",16,1,"",,"",
6487,"Punjagutta",36,1,"",,"",
6488,"WAGHODIA",12,1,"",,"",
3039,"Salepur",29,1,"",,"",
6489,"Dhrangadhra",12,1,"",,"",
6490,"Harpanhalli",17,1,"",,"",
6491,"Jagatsinghpur",29,1,"",,"",
6492,"Jaggayyapeta",2,1,"",,"",
6494,"Marwad Jn",33,1,"",,"",
6495,"Mohpada",22,1,"",,"",
6496,"Mudigere",17,1,"",,"",
6497,"Murtazapur",22,1,"",,"",
6498,"Nathdwara",33,1,"",,"",
6499,"Nilokheri",13,1,"",,"",
6500,"Rajgarh",21,1,"",,"",
6501,"Similiguda",29,1,"",,"",
6502,"Umaria",21,1,"",,"",
6503,"Umarkhed",22,1,"",,"",
6504,"Yadiki",2,1,"",,"",
6505,"Kadur",17,1,"",,"",
6506,"Kathlal",12,1,"",,"",
6507,"Mudigere",17,1,"",,"",
6508,"Mundargi",17,1,"",,"",
6509,"Punganur",2,1,"",,"",
6510,"DHANDHUKA",12,1,"",,"",
6511,"VADAPALANI ",35,1,"",,"",
6512,"KOTAKKAL",19,1,"",,"",
6513,"MOSHI",22,1,"",,"",
6514,"MAHBOOBNAGAR",36,1,"",,"",
6515,"JALPAGURI",41,1,"",,"",
6516,"HISSAR",13,1,"",,"",
6517,"MALAD",22,1,"",,"",
6518,"KANCHEEPURAM",35,1,"",,"",
6519,"GAUTAM BUDDHA NAGAR",38,1,"",,"",
6520,"RANGAREDDY",36,1,"",,"",
6521,"DEOLALI",22,1,"",,"",
6522,"CHINNASALEM",35,1,"",,"",
6523,"DHANDHUKA",12,1,"",,"",
6524,"MANGALAGIRI",2,1,"",,"",
6525,"UDIPI",17,1,"",,"",
6526,"GUDAVENCHERY",35,1,"",,"",
6527,"KAMRUP",4,1,"",,"",
6528,"MALAPURAM",19,1,"",,"",
6529,"CHENGALPET",35,1,"",,"",
6530,"KINATHUKADAVU",35,1,"",,"",
6531,"KANKE",16,1,"",,"",
6532,"KALAMASSERY",19,1,"",,"",
6533,"MANALIL",35,1,"",,"",
